time,flux,flux_err,quality
1325.346851849919,33128.861416805354,5.187700454446828,0
1325.367685183883,33124.07494312881,5.190094751297494,0
1325.4093518515344,33131.66291894674,5.193808690748256,0
1325.6176851637445,33121.962627133245,5.209267957911446,0
1325.6593518172115,33124.11277473429,5.210300335112296,0
1325.7218517904337,32831.638071559,5.19214239275955,0
1325.763518434664,32810.091308734154,5.1940533596458955,0
1325.8260183947675,32815.21220853453,5.200224627918121,0
1325.846851713347,32833.47316028306,5.202957038917766,0
1325.8676850313086,32982.58402434955,5.213499926178638,0
1325.8885183487273,33125.8439903721,5.222750142921865,0
1325.9301849822511,33132.08431408411,5.222772507097585,0
1325.9510182985202,33121.76661795102,5.221774715188851,0
1325.9926849304838,33131.11213438249,5.224004798205839,0
1326.0135182463368,33132.188685467794,5.22602492933563,0
1326.0343515622044,33122.376228608824,5.227052905079153,0
1326.0551848781543,33120.946202652354,5.2277392372759195,0
1326.0760181942487,33121.75817762318,5.228474951362508,0
1326.096851510541,33121.01649647142,5.22926012195675,0
1326.1176848270743,33117.53420022329,5.229664324038634,0
1326.1385181438875,33107.70942734386,5.229747641314196,0
1326.1593514610045,33117.073414595165,5.230994808474021,0
1326.1801847784407,33118.65911811722,5.231102727653684,0
1326.2218514142764,33105.83128974553,5.230811617085365,0
1326.2635180512984,33104.06394188212,5.231085993703693,0
1326.2843513701807,33113.5000209883,5.231513871211366,0
1326.3051846892497,33107.828552901556,5.231542908593268,0
1326.3260180084508,33114.951065886424,5.232247952386158,0
1326.3676846469878,33106.3044277757,5.233683503436647,0
1326.3885179661813,33110.41442670163,5.234802140415333,0
1326.4093512852205,33114.52630498307,5.236253224925316,0
1326.430184604025,33115.440592312916,5.237222251549172,0
1326.4510179225115,33114.67860159418,5.238088947040529,0
1326.4718512405968,33116.87972685534,5.238868634931589,0
1326.4926845582006,33110.71915617251,5.239478408990231,0
1326.5343511916585,33117.34354289254,5.24214876163456,0
1326.5551845073715,33111.572667358654,5.243184627294399,0
1326.5760178223231,33104.50431538766,5.243040348042152,0
1326.5968511364592,33105.171664411035,5.243980491935338,0
1326.6176844497363,33111.43821547738,5.245081007766449,0
1326.6593510735838,33102.27491022423,5.244757097831784,0
1326.7010176937085,33113.23561467643,5.243458582392796,0
1326.742684310124,33110.76885853315,5.24103513720985,0
1326.7635176169924,33109.45659207759,5.240549946033136,0
1326.7843509230167,33107.94257277996,5.240335612078036,0
1326.8051842282414,33102.2006351969,5.239880009917176,0
1326.8468508365313,33111.12688282557,5.240789369133455,0
1326.8676841397285,33120.38590169236,5.2403066049347355,0
1326.930184046442,33113.226673795514,5.232896222993626,0
1326.9718506493289,33119.106631187635,5.229000138927859,0
1326.9926839505415,33106.396114704934,5.226895911868122,0
1327.0135172517043,33109.394057151105,5.226021028704385,0
1327.0343505528917,33115.3302137173,5.226062230400529,0
1327.076017155599,33106.05623834477,5.226042918393363,0
1327.0968504572322,33116.965672576946,5.227391686117811,0
1327.2218502730834,33116.593906588365,5.22513958388606,0
1327.2843501850257,33115.39135854567,5.220934276551274,0
1327.3051834894284,33113.20383880039,5.2197027735797,0
1327.3885167076105,33115.81216434485,5.218587817167546,0
1327.4510166197708,33112.38602041376,5.219469142236548,0
1327.4926832259616,33113.38230415396,5.220544833357046,0
1327.534349829882,33104.815989282,5.222315893445605,0
1327.5551831308128,33119.856382251884,5.2247244863218025,0
1327.5968497303156,33113.03755061382,5.226124767966784,0
1327.638516326372,33114.85099050571,5.2257848469007095,0
1327.701016213539,33115.28481563685,5.224703753323055,0
1327.8676825412756,33105.79998861165,5.220697544949765,0
1327.9718489772447,33119.82124784784,5.2149314644398155,0
1327.9926822637635,33133.19087589827,5.214628950974381,0
1328.013515550243,33114.73530037495,5.213042281665014,0
1328.0343488367555,33120.68234724294,5.212432006465656,0
1328.096848697118,33122.48003841822,5.213377111266169,0
1328.1176819843527,33111.618359902845,5.212584825667153,0
1328.1385152718742,33116.170646021084,5.212964634461069,0
1328.1593485597036,33115.42838888933,5.21277911716198,0
1328.1801818478552,33119.51926884647,5.212724615135676,0
